id,mas_ifsc_number,mas_ifsccode_bank_id,mas_ifsc_code_micr
874,ALLA0210789,170,177001002
875,ALLA0210790,170,756010501
876,ALLA0210791,170,786010502
877,ALLA0210792,170,400010018
878,ALLA0210793,170,NA
879,ALLA0210794,170,445010002
880,ALLA0210795,170,231010169
881,ALLA0210796,170,NA
882,ALLA0210797,170,NA
883,ALLA0210798,170,WAITING
884,ALLA0210799,170,841010505
885,ALLA0210800,170,700010515
886,ALLA0210801,170,212010251
887,ALLA0210802,170,741010203
888,ALLA0210803,170,NA
889,ALLA0210804,170,212010504
890,ALLA0210805,170,803010504
891,ALLA0210806,170,700010120
892,ALLA0210807,170,485010022
893,ALLA0210808,170,NA
894,ALLA0210809,170,803010002
895,ALLA0210810,170,231010509
896,ALLA0210811,170,454010001
897,ALLA0210812,170,NA
898,ALLA0210814,170,210010353
899,ALLA0210815,170,210010355
900,ALLA0210816,170,NA
901,ALLA0210817,170,431010501
902,ALLA0210818,170,271010269
903,ALLA0210819,170,NA
904,ALLA0210820,170,NA
905,ALLA0210821,170,488010001
906,ALLA0210822,170,285010168
907,ALLA0210823,170,285010164
908,ALLA0210824,170,NA
909,ALLA0210825,170,262010767
910,ALLA0210826,170,WAITING
911,ALLA0210827,170,262010758
912,ALLA0210828,170,271010168
913,ALLA0210829,170,231010520
914,ALLA0210830,170,262010961
915,ALLA0210831,170,473010002
916,ALLA0210832,170,271010257
917,ALLA0210833,170,WAITING
918,ALLA0210834,170,700010068
919,ALLA0210835,170,110010002
920,ALLA0210836,170,NA
921,ALLA0210837,170,271010064
922,ALLA0210838,170,262010953
923,ALLA0210839,170,211010504
924,ALLA0210840,170,231010155
925,ALLA0210841,170,700010049
926,ALLA0210842,170,486010008
927,ALLA0210843,170,482010503
928,ALLA0210844,170,NA
929,ALLA0210845,170,431010003
930,ALLA0210846,170,271010155
931,ALLA0210847,170,262010776
932,ALLA0210848,170,756010503
933,ALLA0210849,170,803010505
934,ALLA0210850,170,465010002
935,ALLA0210851,170,815010505
936,ALLA0210852,170,854010704
937,ALLA0210853,170,231010501
938,ALLA0210854,170,271010057
939,ALLA0210855,170,271010455
940,ALLA0210856,170,WAITING
941,ALLA0210857,170,638010002
942,ALLA0210858,170,271010066
943,ALLA0210859,170,271010067
944,ALLA0210860,170,NA
945,ALLA0210861,170,844010004
946,ALLA0210862,170,NA
947,ALLA0210863,170,210010257
948,ALLA0210864,170,WAITING
949,ALLA0210865,170,WAITING
950,ALLA0210866,170,741010002
951,ALLA0210867,170,271010169
952,ALLA0210868,170,231010163
953,ALLA0210869,170,700010157
954,ALLA0210870,170,636010002
955,ALLA0210871,170,464010004
956,ALLA0210872,170,464010003
957,ALLA0210873,170,231010166
958,ALLA0210874,170,231010517
959,ALLA0210875,170,382010501
960,ALLA0210876,170,389010501
961,ALLA0210877,170,396010062
962,ALLA0210878,170,486010006
963,ALLA0210879,170,285010163
964,ALLA0210880,170,WAITING
965,ALLA0210881,170,231010506
966,ALLA0210882,170,484010002
967,ALLA0210883,170,285010167
968,ALLA0210884,170,110010080
969,ALLA0210885,170,210010161
970,ALLA0210886,170,721010502
971,ALLA0210887,170,481010502
972,ALLA0210888,170,482010501
973,ALLA0210889,170,WAITING
974,ALLA0210890,170,210010252
975,ALLA0210891,170,NA
976,ALLA0210892,170,231010513
977,ALLA0210893,170,721010810
978,ALLA0210894,170,457010001
979,ALLA0210895,170,210010364
980,ALLA0210896,170,262010754
981,ALLA0210897,170,210010356
982,ALLA0210898,170,210010360
983,ALLA0210899,170,481010501
984,ALLA0210900,170,824010501
985,ALLA0210901,170,211010014
986,ALLA0210902,170,210010506
987,ALLA0210903,170,262010951
988,ALLA0210904,170,465010004
989,ALLA0210905,170,WAITING
990,ALLA0210906,170,262010960
991,ALLA0210907,170,221010007
992,ALLA0210908,170,211010010
993,ALLA0210909,170,570010002
994,ALLA0210910,170,600010006
995,ALLA0210911,170,733010505
996,ALLA0210912,170,733010502
997,ALLA0210914,170,700010050
998,ALLA0210915,170,302010003
999,ALLA0210916,170,203010057
1000,ALLA0210917,170,201010501
1001,ALLA0210918,170,110010030
1002,ALLA0210919,170,285010152
1003,ALLA0210920,170,414010001
1004,ALLA0210921,170,800010501
1005,ALLA0210922,170,800010502
1006,ALLA0210923,170,800010503
1007,ALLA0210924,170,NA
1008,ALLA0210925,170,NA
1009,ALLA0210926,170,733010601
1010,ALLA0210927,170,NA
1011,ALLA0210928,170,250010007
1012,ALLA0210929,170,826010511
1013,ALLA0210930,170,826010510
1014,ALLA0210931,170,826010503
1015,ALLA0210932,170,841010704
1016,ALLA0210933,170,700010052
1017,ALLA0210934,170,247010051
1018,ALLA0210935,170,841010701
1019,ALLA0210936,170,841010701
1020,ALLA0210937,170,841010503
1021,ALLA0210938,170,480010502
1022,ALLA0210939,170,800010504
1023,ALLA0210940,170,626010002
1024,ALLA0210941,170,851010502
1025,ALLA0210942,170,700010145
1026,ALLA0210943,170,231010013
1027,ALLA0210944,170,231010017
1028,ALLA0210945,170,639010002
1029,ALLA0210946,170,800010505
1030,ALLA0210947,170,WAITING
1031,ALLA0210948,170,231010018
1032,ALLA0210949,170,482010502
1033,ALLA0210950,170,721010815
1034,ALLA0210951,170,210010154
1035,ALLA0210952,170,210010151
1036,ALLA0210953,170,262010051
1037,ALLA0210954,170,470010502
1038,ALLA0210955,170,487010501
1039,ALLA0210956,170,NA
1040,ALLA0210957,170,WAITING
1041,ALLA0210958,170,231010153
1042,ALLA0210959,170,226010506
1043,ALLA0210960,170,441010502
1044,ALLA0210961,170,262010770
1045,ALLA0210962,170,700010053
1046,ALLA0210963,170,NA
1047,ALLA0210964,170,470010503
1048,ALLA0210965,170,854010705
1049,ALLA0210966,170,246010651
1050,ALLA0210967,170,231010164
1051,ALLA0210968,170,226010501
1052,ALLA0210969,170,226010009
1053,ALLA0210970,170,413010501
1054,ALLA0210971,170,440010006
1055,ALLA0210972,170,441010501
1056,ALLA0210973,170,NA
1057,ALLA0210974,170,431010502
1058,ALLA0210975,170,211010013
1059,ALLA0210976,170,262010764
1060,ALLA0210977,170,226010005
1061,ALLA0210978,170,271010160
1062,ALLA0210979,170,482010012
1063,ALLA0210980,170,208010017
1064,ALLA0210981,170,208010005
1065,ALLA0210982,170,452010007
1066,ALLA0210983,170,452010004
1067,ALLA0210984,170,463010002
1068,ALLA0210985,170,462010024
1069,ALLA0210986,170,452010003
1070,ALLA0210987,170,732010501
1071,ALLA0210988,170,732010508
1072,ALLA0210989,170,732010504
1073,ALLA0210990,170,700010517
1074,ALLA0210991,170,700010510
1075,ALLA0210993,170,444010506
1076,ALLA0210994,170,403010003
1077,ALLA0210995,170,482010006
1078,ALLA0210996,170,752010502
1079,ALLA0210999,170,481010503
1080,ALLA0211000,170,WAITING
1081,ALLA0211001,170,841010504
1082,ALLA0211002,170,210010162
1083,ALLA0211003,170,210010156
1084,ALLA0211004,170,262010954
1085,ALLA0211006,170,462010004
1086,ALLA0211007,170,815010512
1087,ALLA0211008,170,827010501
1088,ALLA0211009,170,470010504
1089,ALLA0211010,170,NA
1090,ALLA0211011,170,815010511
1091,ALLA0211012,170,245010051
1092,ALLA0211013,170,815010501
1093,ALLA0211014,170,210010164
1094,ALLA0211015,170,NA
1095,ALLA0211016,170,231010161
1096,ALLA0211017,170,285010161
1097,ALLA0211018,170,470010505
1098,ALLA0211019,170,262010778
1099,ALLA0211020,170,208010013
1100,ALLA0211021,170,231010171
1101,ALLA0211022,170,285010156
1102,ALLA0211023,170,285010151
1103,ALLA0211024,170,755010502
1104,ALLA0211025,170,210010152
1105,ALLA0211026,170,271010191
1106,ALLA0211027,170,751010002
1107,ALLA0211028,170,226010013
1108,ALLA0211029,170,110010023
1109,ALLA0211030,170,753010002
1110,ALLA0211031,170,700010056
1111,ALLA0211033,170,211010011
1112,ALLA0211034,170,815010502
1113,ALLA0211035,170,800010506
1114,ALLA0211036,170,803010102
1115,ALLA0211037,170,814010701
1116,ALLA0211038,170,285010157
1117,ALLA0211039,170,NA
1118,ALLA0211040,170,700010163
1119,ALLA0211041,170,416010002
1120,ALLA0211042,170,600010004
1121,ALLA0211043,170,NA
1122,ALLA0211044,170,211010003
1123,ALLA0211045,170,231010168
1124,ALLA0211046,170,285010160
1125,ALLA0211047,170,400010008
1126,ALLA0211048,170,400010007
1127,ALLA0211049,170,231010173
1128,ALLA0211050,170,500010004
1129,ALLA0211051,170,815010507
1130,ALLA0211052,170,815010504
1131,ALLA0211053,170,733010504
1132,ALLA0211054,170,245010052
1133,ALLA0211055,170,847010055
1134,ALLA0211056,170,741010506
1135,ALLA0211057,170,WAITING
1136,ALLA0211058,170,360010002
1137,ALLA0211059,170,786010506
1138,ALLA0211060,170,782010502
1139,ALLA0211062,170,231010159
1140,ALLA0211063,170,753010007
1141,ALLA0211065,170,221010003
1142,ALLA0211066,170,NA
1143,ALLA0211069,170,834010005
1144,ALLA0211070,170,482010005
1145,ALLA0211071,170,273010003
1146,ALLA0211072,170,NA
1147,ALLA0211073,170,250010251
1148,ALLA0211074,170,247010353
1149,ALLA0211075,170,203010056
1150,ALLA0211076,170,NA
1151,ALLA0211077,170,841010077
1152,ALLA0211078,170,251010003
1153,ALLA0211079,170,NA
1154,ALLA0211083,170,110010007
1155,ALLA0211085,170,NA
1156,ALLA0211086,170,NA
1157,ALLA0211087,170,487010502
1158,ALLA0211088,170,NA
1159,ALLA0211089,170,442010503
1160,ALLA0211090,170,271010456
1161,ALLA0211091,170,271010059
1162,ALLA0211092,170,262010751
1163,ALLA0211093,170,262010752
1164,ALLA0211094,170,208010011
1165,ALLA0211095,170,231010151
1166,ALLA0211096,170,231010170
1167,ALLA0211097,170,453010002
1168,ALLA0211098,170,WAITING
1169,ALLA0211099,170,262010761
1170,ALLA0211100,170,262010958
1171,ALLA0211101,170,NA
1172,ALLA0211102,170,110010051
1173,ALLA0211103,170,600010007
1174,ALLA0211104,170,380010016
1175,ALLA0211105,170,110010027
1176,ALLA0211106,170,483010502
1177,ALLA0211107,170,464010005
1178,ALLA0211108,170,NA
1179,ALLA0211109,170,462010023
1180,ALLA0211110,170,482010504
1181,ALLA0211111,170,231010510
1182,ALLA0211112,170,221010004
1183,ALLA0211114,170,WAITING
1184,ALLA0211115,170,700010057
1185,ALLA0211116,170,NA
1186,ALLA0211117,170,NA
1187,ALLA0211118,170,400010002
1188,ALLA0211120,170,827010502
1189,ALLA0211121,170,802010504
1190,ALLA0211122,170,802010501
1191,ALLA0211123,170,815010513
1192,ALLA0211124,170,786010507
1193,ALLA0211125,170,721010813
1194,ALLA0211126,170,444010501
1195,ALLA0211127,170,NA
1196,ALLA0211128,170,271010070
1197,ALLA0211129,170,700010058
1198,ALLA0211130,170,732010502
1199,ALLA0211131,170,NA
1200,ALLA0211132,170,486010003
1201,ALLA0211133,170,285010154
1202,ALLA0211134,170,800010008
1203,ALLA0211135,170,482010007
1204,ALLA0211136,170,WAITING
1205,ALLA0211137,170,751010005
1206,ALLA0211138,170,800010507
1207,ALLA0211139,170,751010103
1208,ALLA0211140,170,731010383
1209,ALLA0211141,170,781010503
1210,ALLA0211142,170,226010011
1211,ALLA0211143,170,815010510
1212,ALLA0211144,170,NA
1213,ALLA0211145,170,815010503
1214,ALLA0211146,170,800010508
1215,ALLA0211147,170,826010509
1216,ALLA0211148,170,851010602
1217,ALLA0211149,170,834010006
1218,ALLA0211150,170,831010004
1219,ALLA0211151,170,NA
1220,ALLA0211152,170,815010003
1221,ALLA0211153,170,767010002
1222,ALLA0211154,170,700010060
1223,ALLA0211155,170,560010004
1224,ALLA0211156,170,380010006
1225,ALLA0211157,170,781010506
1226,ALLA0211159,170,276010052
1227,ALLA0211160,170,741010604
1228,ALLA0211161,170,272010153
1229,ALLA0211162,170,800010509
1230,ALLA0211163,170,NA
1231,ALLA0211164,170,752010504
1232,ALLA0211165,170,NA
1233,ALLA0211166,170,814010504
1234,ALLA0211167,170,814010503
1235,ALLA0211168,170,786010504
1236,ALLA0211169,170,753010502
1237,ALLA0211170,170,755010501
1238,ALLA0211171,170,WAITING
1239,ALLA0211172,170,753010501
1240,ALLA0211173,170,WAITING
1241,ALLA0211174,170,700010132
1242,ALLA0211175,170,844010503
1243,ALLA0211176,170,781010502
1244,ALLA0211177,170,700010059
1245,ALLA0211178,170,273010151
1246,ALLA0211179,170,WAITING
1247,ALLA0211180,170,843010506
1248,ALLA0211181,170,WAITING
1249,ALLA0211182,170,250010051
1250,ALLA0211183,170,783010502
1251,ALLA0211184,170,262010757
1252,ALLA0211185,170,721010501
1253,ALLA0211186,170,713010602
1254,ALLA0211187,170,842010504
1255,ALLA0211188,170,271010258
1256,ALLA0211189,170,NA
1257,ALLA0211190,170,273010507
1258,ALLA0211191,170,844010501
1259,ALLA0211192,170,271010186
1260,ALLA0211193,170,700010512
1261,ALLA0211194,170,250010451
1262,ALLA0211195,170,276010059
1263,ALLA0211196,170,271010170
1264,ALLA0211197,170,271010259
1265,ALLA0211198,170,824010503
1266,ALLA0211199,170,WAITING
1267,ALLA0211200,170,NA
1268,ALLA0211201,170,233010501
1269,ALLA0211202,170,845010501
1270,ALLA0211203,170,NA
1271,ALLA0211204,170,273010001
1272,ALLA0211205,170,271010171
1273,ALLA0211206,170,271010151
1274,ALLA0211207,170,273010501
1275,ALLA0211208,170,700010505
1276,ALLA0211209,170,700010511
1277,ALLA0211210,170,NA
1278,ALLA0211211,170,764010502
1279,ALLA0211212,170,233010505
1280,ALLA0211213,170,247010352
1281,ALLA0211214,170,500010003
1282,ALLA0211215,170,400010022
1283,ALLA0211216,170,271010172
1284,ALLA0211217,170,271010173
1285,ALLA0211218,170,700010061
1286,ALLA0211219,170,721010808
1287,ALLA0211220,170,NA
1288,ALLA0211221,170,721010203
1289,ALLA0211222,170,273010251
1290,ALLA0211223,170,273010252
1291,ALLA0211224,170,271010174
1292,ALLA0211225,170,271010175
1293,ALLA0211226,170,WAITING
1294,ALLA0211227,170,WAITING
1295,ALLA0211228,170,754010504
1296,ALLA0211229,170,445010501
1297,ALLA0211230,170,445010503
1298,ALLA0211231,170,209010456
1299,ALLA0211232,170,272010151
1300,ALLA0211233,170,272010156
1301,ALLA0211234,170,276010051
1302,ALLA0211235,170,274010501
1303,ALLA0211236,170,273010502
1304,ALLA0211237,170,271010268
1305,ALLA0211238,170,271010267
1306,ALLA0211239,170,851010501
1307,ALLA0211240,170,854010103
1308,ALLA0211241,170,482010506
1309,ALLA0211242,170,800010510
1310,ALLA0211243,170,721010004
1311,ALLA0211244,170,483010503
1312,ALLA0211245,170,WAITING
1313,ALLA0211246,170,WAITING
1314,ALLA0211247,170,855010003
1315,ALLA0211248,170,823010501
1316,ALLA0211249,170,851010601
1317,ALLA0211250,170,816010601
1318,ALLA0211251,170,WAITING
1319,ALLA0211252,170,713010604
1320,ALLA0211253,170,700010063
1321,ALLA0211254,170,NA
1322,ALLA0211255,170,233010503
1323,ALLA0211256,170,758010102
1324,ALLA0211257,170,700010062
1325,ALLA0211258,170,700010064
1326,ALLA0211259,170,733010501
1327,ALLA0211260,170,713010603
1328,ALLA0211261,170,713010601
1329,ALLA0211262,170,713010103
1330,ALLA0211263,170,462010007
1331,ALLA0211264,170,482010009
1332,ALLA0211265,170,208010003
1333,ALLA0211266,170,226010502
1334,ALLA0211267,170,736010501
1335,ALLA0211268,170,735010501
1336,ALLA0211269,170,712010021
1337,ALLA0211270,170,804010601
1338,ALLA0211271,170,804010602
1339,ALLA0211272,170,NA
1340,ALLA0211273,170,811010703
1341,ALLA0211274,170,811010502
1342,ALLA0211275,170,811010501
1343,ALLA0211276,170,WAITING
1344,ALLA0211277,170,784010502
1345,ALLA0211278,170,736010503
1346,ALLA0211279,170,NA
1347,ALLA0211280,170,NA
1348,ALLA0211281,170,NA
1349,ALLA0211282,170,NA
1350,ALLA0211283,170,700010153
1351,ALLA0211284,170,NA
1352,ALLA0211285,170,470010501
1353,ALLA0211286,170,735010503
1354,ALLA0211287,170,WAITING
1355,ALLA0211288,170,731010004
1356,ALLA0211289,170,487010503
1357,ALLA0211290,170,786010302
1358,ALLA0211291,170,600010008
1359,ALLA0211292,170,400010020
1360,ALLA0211293,170,700010174
1361,ALLA0211294,170,WAITING
1362,ALLA0211295,170,781010202
1363,ALLA0211296,170,824010502
1364,ALLA0211297,170,824010503
1365,ALLA0211298,170,824010504
1366,ALLA0211299,170,783010501
1367,ALLA0211300,170,845010502
1368,ALLA0211301,170,842010501
1369,ALLA0211302,170,783010504
1370,ALLA0211303,170,847010504
1371,ALLA0211304,170,843010507
1372,ALLA0211305,170,846010502
1373,ALLA0211306,170,784010508
1374,ALLA0211307,170,784010505
1375,ALLA0211308,170,842010503
1376,ALLA0211309,170,395010003
1377,ALLA0211310,170,843010505
1378,ALLA0211311,170,854010709
1379,ALLA0211312,170,814010601
1380,ALLA0211313,170,814010606
1381,ALLA0211314,170,848010501
1382,ALLA0211315,170,843010504
1383,ALLA0211316,170,843010502
1384,ALLA0211317,170,845010503
1385,ALLA0211318,170,834010502
1386,ALLA0211319,170,700010528
1387,ALLA0211320,170,802010506
1388,ALLA0211321,170,802010507
1389,ALLA0211322,170,721010814
1390,ALLA0211323,170,NA
1391,ALLA0211324,170,110010044
1392,ALLA0211325,170,802010508
1393,ALLA0211326,170,700010519
1394,ALLA0211327,170,WAITING
1395,ALLA0211328,170,788010502
1396,ALLA0211329,170,788010503
1397,ALLA0211330,170,787010503
1398,ALLA0211331,170,847010501
1399,ALLA0211332,170,452010008
1400,ALLA0211333,170,244010651
1401,ALLA0211334,170,854010706
1402,ALLA0211335,170,70010154
1403,ALLA0211336,170,700010177
1404,ALLA0211337,170,700010175
1405,ALLA0211338,170,700010176
1406,ALLA0211339,170,NA
1407,ALLA0211340,170,700010067
1408,ALLA0211342,170,783010503
1409,ALLA0211343,170,787010504
1410,ALLA0211344,170,700010066
1411,ALLA0211346,170,400010021
1412,ALLA0211348,170,400010023
1413,ALLA0211354,170,276010053
1414,ALLA0211355,170,272010152
1415,ALLA0211356,170,228010051
1416,ALLA0211357,170,209010451
1417,ALLA0211358,170,209010454
1418,ALLA0211359,170,226010505
1419,ALLA0211361,170,WAITING
1420,ALLA0211362,170,WAITING
1421,ALLA0211363,170,262010053
1422,ALLA0211364,170,276010054
1423,ALLA0211365,170,224010051
1424,ALLA0211366,170,271010069
1425,ALLA0211367,170,271010352
1426,ALLA0211368,170,271010451
1427,ALLA0211369,170,271010052
1428,ALLA0211370,170,271010072
1429,ALLA0211371,170,209010353
1430,ALLA0211372,170,741010107
1431,ALLA0211373,170,WAITING
1432,ALLA0211374,170,206010501
1433,ALLA0211375,170,700010144
1434,ALLA0211376,170,NA
1435,ALLA0211377,170,442010504
1436,ALLA0211378,170,845010601
1437,ALLA0211379,170,444010503
1438,ALLA0211380,170,444010504
1439,ALLA0211381,170,201010502
1440,ALLA0211382,170,783010302
1441,ALLA0211383,170,783010103
1442,ALLA0211384,170,700010510
1443,ALLA0211385,170,788010501
1444,ALLA0211386,170,285010503
1445,ALLA0211387,170,185010155
1446,ALLA0211388,170,784010507
1447,ALLA0211389,170,787010502
1448,ALLA0211390,170,784010506
1449,ALLA0211391,170,WAITING
1450,ALLA0211392,170,WAITING
1451,ALLA0211393,170,262010955
1452,ALLA0211394,170,273010503
1453,ALLA0211395,170,211010507
1454,ALLA0211396,170,NA
1455,ALLA0211397,170,271010159
1456,ALLA0211398,170,271010176
1457,ALLA0211399,170,736010502
1458,ALLA0211400,170,NA
1459,ALLA0211401,170,767010502
1460,ALLA0211402,170,752010501
1461,ALLA0211403,170,768010501
1462,ALLA0211404,170,WAITING
1463,ALLA0211405,170,781010505
1464,ALLA0211406,170,786010502
1465,ALLA0211407,170,786010501
1466,ALLA0211408,170,486010007
1467,ALLA0211409,170,713010607
1468,ALLA0211410,170,721010704
1469,ALLA0211411,170,210010155
1470,ALLA0211412,170,721010809
1471,ALLA0211413,170,210010157
1472,ALLA0211414,170,WAITING
1473,ALLA0211426,170,212010503
1474,ALLA0211427,170,440010501
1475,ALLA0211430,170,WAITING
1476,ALLA0211431,170,485010012
1477,ALLA0211432,170,843010501
1478,ALLA0211433,170,492010503
1479,ALLA0211434,170,262010753
1480,ALLA0211435,170,854010701
1481,ALLA0211436,170,480010503
1482,ALLA0211437,170,210010160
1483,ALLA0211438,170,470010002
1484,ALLA0211439,170,485010009
1485,ALLA0211440,170,495010504
1486,ALLA0211441,170,271010177
1487,ALLA0211442,170,211010508
1488,ALLA0211443,170,271010260
1489,ALLA0211444,170,210010251
1490,ALLA0211445,170,NA
1491,ALLA0211446,170,WAITING
1492,ALLA0211447,170,721010702
1493,ALLA0211448,170,721010802
1494,ALLA0211449,170,784010504
1495,ALLA0211450,170,803010506
1496,ALLA0211451,170,782010503
1497,ALLA0211452,170,231010014
1498,ALLA0211453,170,733010603
1499,ALLA0211454,170,NA
1500,ALLA0211455,170,486010015
1501,ALLA0211456,170,WAITING
1502,ALLA0211457,170,767010501
1503,ALLA0211458,170,753010503
1504,ALLA0211459,170,754010503
1505,ALLA0211460,170,723010501
1506,ALLA0211461,170,442010501
1507,ALLA0211462,170,NA
1508,ALLA0211463,170,244010204
1509,ALLA0211464,170,800010009
1510,ALLA0211465,170,815010601
1511,ALLA0211466,170,834010004
1512,ALLA0211467,170,826010505
1513,ALLA0211468,170,210010253
1514,ALLA0211469,170,262010956
1515,ALLA0211470,170,NA
1516,ALLA0211471,170,WAITING
1517,ALLA0211472,170,500010007
1518,ALLA0211473,170,500010008
1519,ALLA0211474,170,495010502
1520,ALLA0211475,170,517010002
1521,ALLA0211476,170,273010504
1522,ALLA0211477,170,482010508
1523,ALLA0211478,170,847010503
1524,ALLA0211479,170,271010261
1525,ALLA0211480,170,271010178
1526,ALLA0211483,170,721010601
1527,ALLA0211484,170,826010502
1528,ALLA0211485,170,605010002
1529,ALLA0211486,170,272010251
1530,ALLA0211487,170,272010501
1531,ALLA0211488,170,480010505
1532,ALLA0211489,170,211010505
1533,ALLA0211490,170,741010104
1534,ALLA0211491,170,WAITING
1535,ALLA0211492,170,721010701
1536,ALLA0211493,170,721010903
1537,ALLA0211494,170,NA
1538,ALLA0211495,170,721010703
1539,ALLA0211496,170,722010501
1540,ALLA0211497,170,700010529
1541,ALLA0211498,170,NA
1542,ALLA0211499,170,212010501
1543,ALLA0211500,170,262010762
1544,ALLA0211501,170,700010072
1545,ALLA0211502,170,271010262
1546,ALLA0211503,170,WAITING
