id,mas_ifsc_number,mas_ifsc_bank_id,mas_ifsc_branch_id,mas_ifsc_code_micr,mas_ifsc_status_id,created_at,updated_at,error_reason
13373,BARB0RUDDEO,16,13373,WAITING,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
13438,BARB0SAIDPU,16,13438,NA,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
13655,BARB0SERNAS,16,13655,NA,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
13682,BARB0SHAHEC,16,13682,222012052,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
13684,BARB0SHAHJA,16,13684,242012003,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
13730,BARB0SHIKAR,16,13730,WAITING,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
13918,BARB0STAJAI,16,13918,302012006,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
13920,BARB0STAMOR,16,13920,244012004,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
13922,BARB0STAPOO,16,13922,411012004,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
13930,BARB0SUBDEL,16,13930,110012157,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
14210,BARB0UDARAJ,16,14210,313012003,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
14489,BARB0XTBHOG,16,14489,NA,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
14737,BKID0000559,19,14737,NA,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
15028,BKID0001204,19,15028,402013510,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
15532,BKID0003127,19,15532,360013011,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
15536,BKID0003131,19,15536,363013071,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
15550,BKID0003211,19,15550,364013503,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
15694,BKID0004081,19,15694,700013096,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
15949,BKID0004379,19,15949,700013546,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
16057,BKID0004491,19,16057,841013002,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
16090,BKID0004525,19,16090,833013612,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
16095,BKID0004530,19,16095,832013509,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
16144,BKID0004580,19,16144,852013603,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
16146,BKID0004582,19,16146,852013504,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
16208,BKID0004649,19,16208,811013702,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
16319,BKID0004768,19,16319,815013602,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
16507,BKID0004963,19,16507,834013017,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
16682,BKID0005191,19,16682,NA,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
16835,BKID0005577,19,16835,NA,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
16839,BKID0005581,19,16839,752013102,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
16995,BKID0005771,19,16995,NA,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
16997,BKID0005773,19,16997,842013010,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
17031,BKID0005809,19,17031,NA,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
17054,BKID0005836,19,17054,811013703,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
17055,BKID0005837,19,17055,811013704,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
17101,BKID0005884,19,17101,825013614,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
17114,BKID0005897,19,17114,822013003,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
17142,BKID0005925,19,17142,WAITING,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
17146,BKID0005935,19,17146,WAITING,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
17170,BKID0005959,19,17170,NA,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
17176,BKID0005966,19,17176,NA,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
17242,BKID0006057,19,17242,110013073,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
17268,BKID0006084,19,17268,110013125,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
17502,BKID0006637,19,17502,324013006,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
17634,BKID0006802,19,17634,226013008,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
17690,BKID0006861,19,17690,231013003,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
17700,BKID0006893,19,17700,NA,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
17722,BKID0006920,19,17722,244013102,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
17733,BKID0006935,19,17733,224013102,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
17768,BKID0006979,19,17768,210013302,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
17796,BKID0007021,19,17796,229013501,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
17801,BKID0007030,19,17801,230013002,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
17876,BKID0007206,19,17876,245013004,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
17902,BKID0007268,19,17902,282013506,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
18070,BKID0007548,19,18070,NA,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
18129,BKID0007708,19,18129,205013502,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
18143,BKID0007722,19,18143,205013507,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
18151,BKID0007730,19,18151,205013006,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
18175,BKID0007822,19,18175,262013501,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
18179,BKID0007831,19,18179,228013002,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
18186,BKID0007900,19,18186,190013002,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
18204,BKID0007922,19,18204,177013002,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
18208,BKID0007926,19,18208,174013201,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
18905,BKID0009006,19,18905,462013005,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
18919,BKID0009020,19,18919,462013501,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
18921,BKID0009022,19,18921,466013503,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
18935,BKID0009036,19,18935,461013301,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
18968,BKID0009081,19,18968,461013517,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
19030,BKID0009213,19,19030,441013516,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
19045,BKID0009241,19,19045,444013302,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
19046,BKID0009242,19,19046,NA,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
19108,BKID0009418,19,19108,483013003,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
19125,BKID0009442,19,19125,471013001,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
19136,BKID0009458,19,19136,474013008,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
19139,BKID0009461,19,19139,462013025,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
19887,MAHB0000473,20,19887,411014119,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
19986,MAHB0000574,20,19986,443014503,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
20063,MAHB0000651,20,20063,444014502,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
20109,MAHB0000699,20,20109,460014010,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
20184,MAHB0000774,20,20184,445014056,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
20196,MAHB0000786,20,20196,481014002,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
20274,MAHB0000864,20,20274,444014030,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
20295,MAHB0000885,20,20295,424014011,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
20362,MAHB0000953,20,20362,423014016,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
20369,MAHB0000960,20,20369,445014057,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
20458,MAHB0001050,20,20458,415014064,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
20499,MAHB0001091,20,20499,110014001,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
20527,MAHB0001119,20,20527,442014009,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
20531,MAHB0001123,20,20531,401014005,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
20996,MAHB0001601,20,20996,384014081,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
21040,MAHB0001645,20,21040,400014160,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
21051,MAHB0001656,20,21051,415014501,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
21076,MAHB0001681,20,21076,416014699,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
21233,MAHB0001839,20,21233,413014799,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
21236,MAHB0001842,20,21236,412014299,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
21274,MAHB0001880,20,21274,245014003,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
21286,MAHB0001892,20,21286,413014623,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
21300,MAHB0001906,20,21300,445014516,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
21373,BACB0000112,181,21373,NA,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
21532,CNRB0000204,27,21532,400015029,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
21567,CNRB0000239,27,21567,400015063,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
22901,CNRB0001589,27,22901,NA,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
22966,CNRB0001662,27,22966,577015946,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
23017,CNRB0001715,27,23017,788015999,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
23043,CNRB0001741,27,23043,800015001,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
23192,CNRB0001898,27,23192,641015114,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
23544,CNRB0002355,27,23544,NA,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
23978,CNRB0002832,27,23978,NA,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
24000,CNRB0002854,27,24000,NA,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
24487,CNRB0003392,27,24487,600015121,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
24506,CNRB0003411,27,24506,600015120,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
24573,CNRB0003484,27,24573,799015202,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
24670,CNRB0003587,27,24670,688015803,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
24728,CNRB0003645,27,24728,NA,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
24853,CNRB0003773,27,24853,NA,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
24893,CNRB0003817,27,24893,NA,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
24916,CNRB0003840,27,24916,NA,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
25060,CNRB0004013,27,25060,NA,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
25096,CNRB0004050,27,25096,641015120,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
25249,CNRB0004208,27,25249,WAITING,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
25314,CNRB0004279,27,25314,WAITING,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
25393,CNRB0004361,27,25393,WAITING,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
25684,CNRB0004683,27,25684,WAITING,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
25687,CNRB0004686,27,25687,WAITING,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
25730,CNRB0004729,27,25730,WAITING,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
25758,CNRB0004757,27,25758,WAITING,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
26050,CNRB0005088,27,26050,517015742,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
26093,CNRB0005134,27,26093,WAITING,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
26098,CNRB0005139,27,26098,WAITING,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
26100,CNRB0005141,27,26100,WAITING,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
26131,CNRB0005174,27,26131,WAITING,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
26291,CNRB0005337,27,26291,WAITING,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
26306,CNRB0005355,27,26306,WAITING,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
26314,CNRB0005365,27,26314,834015511,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
26323,CNRB0005376,27,26323,WAITING,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
26347,CNRB0005406,27,26347,WAITING,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
26396,CNRB0005465,27,26396,800015035,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
26400,CNRB0005469,27,26400,811015808,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
26430,CNRB0005500,27,26430,442015503,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
26431,CNRB0005501,27,26431,WAITING,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
26470,CNRB0005543,27,26470,641015060,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
26540,CNRB0005618,27,26540,400015179,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
26602,CNRB0005684,27,26602,WAITING,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
26705,CNRB0005797,27,26705,524015542,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
26739,CNRB0005831,27,26739,641015061,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
26747,CNRB0005839,27,26747,WAITING,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
26829,CNRB0005931,27,26829,WAITING,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
26846,CNRB0005949,27,26846,WAITING,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
26866,CNRB0005971,27,26866,679015157,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
26869,CNRB0005974,27,26869,WAITING,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
26919,CNRB0006034,27,26919,WAITING,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
26938,CNRB0006054,27,26938,WAITING,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
26958,CNRB0006074,27,26958,WAITING,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
26965,CNRB0006081,27,26965,WAITING,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
27244,CNRB0009243,27,27244,626015104,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
27700,CSBK0000426,184,27700,NA,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
28003,CBIN0280264,29,28003,NA,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
29000,CBIN0281293,29,29000,NA,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
29174,CBIN0281468,29,29174,NA,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
29193,CBIN0281488,29,29193,NA,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
29283,CBIN0281579,29,29283,NA,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
29587,CBIN0281888,29,29587,NA,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
29591,CBIN0281892,29,29591,NA,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
29662,CBIN0281969,29,29662,NA,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
29782,CBIN0282089,29,29782,NA,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
29980,CBIN0282289,29,29980,NA,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
30059,CBIN0282371,29,30059,NA,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
30105,CBIN0282418,29,30105,NA,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
30129,CBIN0282442,29,30129,NA,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
30150,CBIN0282463,29,30150,NA,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
30281,CBIN0282596,29,30281,NA,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
30359,CBIN0282678,29,30359,NA,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
30360,CBIN0282679,29,30360,NA,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
30393,CBIN0282713,29,30393,NA,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
30397,CBIN0282717,29,30397,NA,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
30400,CBIN0282721,29,30400,NA,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
30425,CBIN0282747,29,30425,NA,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
30492,CBIN0282817,29,30492,NA,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
30504,CBIN0282830,29,30504,NA,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
30516,CBIN0282842,29,30516,NA,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
30524,CBIN0282852,29,30524,NA,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
30549,CBIN0282877,29,30549,NA,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
30603,CBIN0282934,29,30603,NA,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
30736,CBIN0283074,29,30736,NA,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
30793,CBIN0283131,29,30793,NA,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
30986,CBIN0283327,29,30986,NA,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
31039,CBIN0283380,29,31039,NA,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
31050,CBIN0283391,29,31050,NA,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
31059,CBIN0283400,29,31059,NA,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
31061,CBIN0283402,29,31061,NA,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
31065,CBIN0283406,29,31065,NA,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
31072,CBIN0283413,29,31072,NA,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
31088,CBIN0283429,29,31088,NA,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
31179,CBIN0283520,29,31179,NA,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
31181,CBIN0283522,29,31181,NA,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
31208,CBIN0283549,29,31208,NA,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
31209,CBIN0283550,29,31209,NA,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
31242,CBIN0283583,29,31242,NA,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
31253,CBIN0283594,29,31253,NA,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
31282,CBIN0283623,29,31282,NA,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
31341,CBIN0283682,29,31341,NA,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
31346,CBIN0283687,29,31346,NA,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
31363,CBIN0283704,29,31363,NA,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
31385,CBIN0283726,29,31385,NA,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
31407,CBIN0283748,29,31407,NA,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
31429,CBIN0283770,29,31429,NA,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
31563,CBIN0283925,29,31563,NA,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
31566,CBIN0283928,29,31566,NA,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
31587,CBIN0283949,29,31587,NA,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
31631,CBIN0283993,29,31631,NA,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
